@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute class {Cells,Background}

@data
40,4.472136,9.110434,-10,8,-5.876894,-14.123106,0.122489,6800,68,39.962872,4.222991,7.992072,-8.177811,1.042814,-4.218476,-12.137145,0.122192,4193.518066,62.705326,39.854034,2.814704,4.390314,0.268555,-9.786397,3.399757,-2.862648,0.097762,2.828445,39.217712,0.108837,39.839649,1.079614,2.615533,1.645462,-2.069388,3.302651,-0.011727,-0.02199,29.742651,10.985098,0.123222,0.014385,39.892456,0.248063,0.359714,0.442589,0.019545,0.614129,0.271048,-0.652663,0.023056,0.117704,0.070415,-0.038422,-0.052807,Background
40,3.162278,17.291616,-10,-124,2.206556,-22.206556,0.305363,59600,596,40.0355,3.087307,15.857848,-9.363434,-101.221924,1.73343,-20.460299,0.297322,43184.792969,492.561584,40.056572,2.572775,8.060148,-5.71125,-19.443169,-0.457893,-10.964608,0.254185,3600.777588,110.39106,-0.021072,39.957451,1.205694,1.870376,-1.780083,-0.166263,-0.801085,-2.75908,0.02758,12.147965,3.833745,0.078049,0.099121,39.920418,0.280869,0.207689,0.140892,-0.027722,0.321681,-0.039897,-0.721885,0.002595,0.130739,0.115082,0.136154,0.037033,Background
40,4.24264,16.822603,-22,96,-17,-27,-0.321751,48400,100,40.042023,3.957393,15.975684,-21.114464,92.004105,-16.70413,-25.524797,-0.31063,34686.703125,77.804176,40.248928,2.422193,10.947015,-15.306076,56.997326,-14.052417,-16.559736,-0.28025,1472.811157,6.286651,-0.206905,40.075558,1.062649,3.723546,-5.243889,6.759657,-4.904867,-5.582911,-0.823614,12.642166,0.459742,-0.033535,0.17337,39.949863,0.295048,0.225274,-0.16832,-0.029493,0.022929,-0.359568,-0.79216,0.004145,0.146304,0.092159,0.299065,0.125694,Background
41,5.09902,26.381811,-36,292,-30.343145,-41.656853,-1.178097,165888,128,40.917587,4.60328,24.627741,-33.708511,258.604126,-28.662542,-38.754482,-1.182044,115725.328125,101.847244,40.445232,2.279464,14.338676,-19.907364,93.791306,-17.608564,-22.206163,-1.132366,8377.016602,21.137901,0.472355,40.137306,0.898792,4.453056,-6.200012,9.023685,-5.434275,-6.965749,-0.885699,90.158005,2.345412,0.780281,0.307926,39.977486,0.296431,0.334093,-0.389748,0.00231,-0.200893,-0.578602,-0.786711,0.021671,0.142665,0.940102,0.467747,0.159821,Background
40,4.472136,19.899748,-12,-144,1.416408,-25.416409,0.231824,103680,720,40.04039,4.150373,18.144857,-11.653923,-109.098663,0.306518,-23.614363,0.214611,77713.890625,572.208557,40.217567,2.454305,9.354804,-8.734787,-5.696497,-3.757778,-13.711797,0.042332,7559.647461,99.082489,-0.177177,40.13044,0.981993,3.344188,-4.215599,3.079132,-3.047829,-5.383369,-0.29789,96.937805,5.454747,-0.09005,0.087128,40.001282,0.295593,0.373903,-0.465828,0.025144,-0.295225,-0.636431,-0.646135,0.025263,0.116421,0.039108,0.216286,0.129158,Background
41,1.414214,29.580399,-10,-400,10.615528,-30.615528,0.122489,170000,1700,40.843338,1.424277,27.153828,-8.591576,-341.012299,10.368015,-27.551167,0.114456,106136.203125,1437.86438,40.217838,1.570182,13.942832,-2.788597,-94.271004,7.020331,-12.597526,0.070789,2992.779053,384.860291,0.6255,40.106918,1.014692,3.31179,-2.099716,-3.279922,-0.006364,-4.193069,0.006317,77.279785,17.528498,0.73642,0.11092,40.021404,0.299533,0.359353,-0.389526,0.004116,-0.205633,-0.57342,-0.354936,0.020524,0.135267,0.821934,0.196434,0.085514,Background
40,1.414214,26.076809,-28,52,-16,-40,0,451584,576,40.075882,1.465449,23.704002,-25.19854,36.379047,-14.136779,-36.2603,0.025922,310784.4375,489.450226,40.259548,1.497391,11.778572,-10.506485,-16.960939,-3.831345,-17.181625,0.180746,19674.134766,178.22998,-0.183666,40.1138,0.934048,3.495522,-2.152557,-4.26064,0.175321,-4.480435,0.214316,100.436111,21.676064,-0.037918,0.145748,40.040043,0.310733,0.404938,-0.188622,-0.066836,0.08657,-0.463813,-0.133541,0.010777,0.302921,0.035839,0.219505,0.073757,Background
41,2,22.516661,-30,184,-23.596876,-36.403126,0.448028,147600,164,40.882095,1.769082,20.726896,-27.437683,149.184509,-21.190916,-33.684452,0.462035,117507.46875,156.088394,40.37307,0.954857,11.246605,-13.80558,23.252882,-8.866387,-18.744774,0.507451,18598.646484,97.58252,0.509026,40.140972,0.736977,3.574338,-3.370209,-2.023384,-1.164997,-5.575421,0.413049,220.940002,19.451843,0.741123,0.232098,40.060925,0.335126,0.583677,0.096245,-0.166771,0.507446,-0.314957,-0.056193,0.006265,0.676347,0.821171,0.312145,0.080048,Background
40,2,10.770329,-4,-68,4.485281,-12.485281,0.392699,4608,288,40.040394,1.721002,9.995562,-4.562241,-53.846954,3.12219,-12.246671,0.384836,4916.314941,236.201859,40.223309,0.476233,7.068119,-7.034653,-4.653692,-2.908483,-11.160822,0.402181,3370.074219,68.101105,-0.182915,40.158058,0.47123,3.515556,-3.668251,-0.76691,-1.635783,-5.700719,0.462005,222.344055,16.523705,-0.117664,0.06525,40.088715,0.386296,0.83448,0.421486,-0.261245,0.974349,-0.131378,-0.055746,0.217201,1.222632,-0.048321,0.134594,0.069344,Background
40,1.414214,4.89898,4,-12,8,0,-0.785398,1024,64,40.038761,1.136627,3.811438,2.342857,-10.31214,5.7611,-1.075386,-0.739499,256.541443,46.737541,40.186703,0.123917,3.870259,-4.421341,2.217608,-2.787494,-6.055188,-0.11304,208.732849,10.677825,-0.147942,40.158676,0.27323,3.017199,-2.366882,-2.374238,-0.424005,-4.309759,0.306173,84.587067,15.099085,-0.119915,0.028027,40.128296,0.477243,1.080823,0.739639,-0.318852,1.414635,0.064644,-0.096008,0.997015,1.822475,-0.089535,0.058407,0.03038,Background
40,1.414214,12.328828,-4,-76,4.944272,-12.944272,-1.338973,5120,320,40.038761,1.302252,10.073799,-3.970482,-48.56427,3.275583,-11.216546,-1.328299,3310.936279,210.021805,40.177124,0.702992,2.271084,-2.511368,0.328034,-1.393912,-3.628824,-0.339739,31.502237,4.994831,-0.138363,40.159801,0.237747,3.110209,-0.088318,-4.956801,2.138508,-2.315143,0.112772,0.154714,19.835005,-0.12104,0.017323,40.184143,0.608275,1.261217,0.999733,-0.325213,1.758073,0.241393,-0.163345,2.29909,2.300318,-0.145382,-0.007019,-0.024342,Background
40,1.414214,16.613247,20,60,26.324554,13.675445,0.160875,64000,160,40.00164,1.298986,15.095918,17.912605,45.059456,23.841846,11.983364,0.14451,45120.691406,140.623611,40.078873,0.62769,7.775373,7.46653,-2.454067,11.515151,3.417908,0.05545,3655.206543,65.565338,-0.077232,40.192745,0.548999,3.329757,1.718994,-4.066673,3.911118,-0.47313,-0.007237,56.798786,19.221632,-0.191105,-0.113873,40.25927,0.766251,1.335629,1.162048,-0.292197,1.955639,0.368458,-0.255705,3.401743,2.519145,-0.257629,-0.180397,-0.066525,Background
40,3.162278,8.944272,12,32,14,10,0,2304,16,40.038765,2.883705,8.672696,11.698746,30.82155,13.540922,9.856569,0.011841,1857.808228,13.574451,40.183525,1.5039,5.758604,7.815659,13.948606,8.96567,6.665648,0.070057,323.143066,5.290098,-0.14476,40.28159,0.928937,2.188703,1.87336,-0.741026,3.145521,0.601198,-0.180127,22.718884,6.473582,-0.242825,-0.098064,40.354599,0.932379,1.304957,1.21788,-0.256057,2.009629,0.426132,-0.375937,3.719147,2.507461,-0.315834,-0.171074,-0.073009,Background
40,1.414214,13.674794,10,-48,18.544004,1.455996,-1.391411,29200,292,39.88699,1.308962,13.288349,10.5811,-36.130672,18.588634,2.573567,-1.394571,28715.685547,256.482361,39.574539,0.851946,10.46424,11.186897,6.315038,16.184059,6.189735,-1.39332,12500.46582,99.88652,0.31245,39.687767,0.363323,4.148839,5.321388,5.154889,6.708617,3.934159,-1.221887,217.974747,7.697617,0.199223,-0.113228,39.842251,0.100057,0.571705,0.745651,0.093718,0.958445,0.532857,-0.927658,0.100705,0.181125,0.044739,-0.267712,-0.154484,Background
39,2.828427,25.514702,30,40,43.601471,16.398529,-0.934648,666000,740,39.077522,2.44068,23.801882,28.316612,48.338623,40.650265,15.982959,-0.936618,487894.6875,608.476074,39.398724,0.856753,14.668974,18.841866,54.173271,24.722401,12.961329,-0.937185,49106.796875,138.322815,-0.321201,39.674038,0.476062,4.949376,6.817978,10.377429,7.933225,5.702731,-0.83059,231.266846,4.975104,-0.596516,-0.275314,39.8559,0.154072,0.568601,0.728699,0.075675,0.967604,0.489793,-0.84206,0.12123,0.228304,-0.778378,-0.457176,-0.181862,Background
39,4.472136,27.910572,38,320,44.403126,31.596876,-1.122769,236816,164,39.07753,4.048263,25.750107,35.069588,272.247314,41.004372,29.134802,-1.110522,173273.15625,140.886688,39.418556,2.100576,14.659433,20.089272,89.519821,23.461939,16.716604,-0.985992,18362.660156,45.499561,-0.341026,39.725967,0.889025,4.275772,5.891899,7.761992,6.849305,4.934493,-0.833224,127.280823,3.666506,-0.648438,-0.307411,39.875626,0.206334,0.48421,0.562737,0.004407,0.836162,0.289311,-0.853088,0.0947,0.299046,-0.798096,-0.457069,-0.149658,Background
40,4.24264,18.220867,20,32,28.246212,11.753789,1.448307,108800,272,39.924122,4.018743,16.962858,18.687752,29.457312,26.293716,11.081787,1.464428,80813.28125,231.402817,39.720604,2.78747,9.458014,10.458412,9.941606,14.630101,6.286723,-1.546477,7614.043945,69.611961,0.203518,39.838276,1.151651,2.489271,2.386597,-0.54772,3.790762,0.982431,-1.280062,44.921551,7.886724,0.085846,-0.117672,39.899696,0.245769,0.379529,0.300735,-0.070687,0.606181,-0.00471,-0.908299,0.033752,0.373188,0.024426,-0.179092,-0.06142,Background
40,2.828427,22.627417,0,-256,16,-16,1.570796,0,1024,40,2.767268,21.046909,-0.052231,-221.49588,14.830529,-14.934991,-1.565807,2.417024,885.986206,39.987694,2.220297,12.456946,-1.666557,-76.409752,7.114337,-10.447452,-1.533799,856.599854,308.416412,0.012306,39.95174,1.059941,3.608049,-1.243668,-6.076241,1.298559,-3.785895,-1.405476,39.985016,25.851671,0.04826,0.035954,39.924969,0.270156,0.339289,0.037415,-0.102706,0.358438,-0.283608,-0.954627,0.000577,0.412223,0.075031,0.062725,0.026772,Background
40,2.828427,25.690466,4,-324,22.110771,-14.11077,-1.515468,20992,1312,40.000011,2.668188,23.678865,2.604584,-278.939362,19.356758,-14.147591,-1.511156,7615.159668,1122.541382,40.016541,1.988138,13.232686,-2.77198,-85.131424,6.558207,-12.102167,-1.479943,2675.598633,348.209564,-0.016529,39.999752,0.977289,3.807529,-1.917084,-5.840302,0.682744,-4.516912,-1.388591,99.364517,27.036419,0.000259,0.016788,39.948429,0.28608,0.33166,-0.137917,-0.085286,0.162151,-0.437985,-0.95919,0.006851,0.360163,0.051582,0.068111,0.051323,Background
39,3.162278,17.291616,22,80,28.403124,15.596876,-1.122769,79376,164,39.156673,3.108491,15.378867,19.396072,59.741463,25.253584,13.538561,-1.133266,51631.398438,137.24176,39.803078,2.556793,6.545356,7.282875,2.436294,10.572825,3.992925,-1.182065,2296.383301,43.295094,-0.646404,39.976536,1.122049,1.694442,0.54454,-1.586678,1.833264,-0.744184,-1.248777,1.969881,6.643238,-0.819862,-0.173458,39.968552,0.301395,0.273992,-0.18058,-0.048466,0.057366,-0.418526,-0.883434,0.007385,0.226474,-0.811878,-0.165474,0.007984,Background
40,5.09902,13.96424,14,-12,21.810249,6.18975,-0.347369,47824,244,39.961246,4.714059,13.494599,14.008987,-2.652218,21.200312,6.817663,-0.330116,40596.75,206.860596,39.82954,2.865381,9.569499,11.193069,15.459084,15.175797,7.210342,-0.216443,7949.129395,63.448471,0.131706,39.944813,1.18124,2.136448,2.867973,1.802284,3.37199,2.363956,-0.245067,8.357969,1.016133,0.016434,-0.115273,39.985943,0.318724,0.197558,-0.099602,-0.028456,0.076285,-0.275489,-0.623477,0.001228,0.123745,-0.024696,-0.156403,-0.04113,Background
40,5.09902,6.928203,0,-32,5.656854,-5.656854,0.392699,0,128,39.9645,4.801081,6.55032,0.762314,-27.687408,6.037983,-4.513356,0.377112,64.696793,111.33075,39.916664,3.093768,5.18186,3.570274,-8.924835,7.050439,0.090109,0.294816,617.536865,48.446198,0.047836,39.961441,1.181908,2.05768,2.314484,0.404069,3.28151,1.347458,0.309403,20.037552,3.740558,0.003059,-0.044777,40.003075,0.338398,0.289821,0.06591,-0.044987,0.280556,-0.148736,-0.24653,0.000801,0.184292,-0.038574,-0.086411,-0.041634,Background
40,3.162278,12.124355,-6,-116,5.18034,-17.18034,0.875325,18000,500,40.035503,3.057851,11.288114,-6.338577,-94.46534,3.884423,-16.561577,0.867949,16795.783203,418.03891,40.077656,2.316088,6.455944,-5.335571,-20.294167,-0.099996,-10.571146,0.802961,3121.408691,109.644989,-0.042152,40.019299,1.08505,1.319168,-0.23452,-1.586409,1.030454,-1.499494,0.651189,0.352032,6.400634,0.016205,0.058357,40.023499,0.365989,0.517253,0.275902,-0.097508,0.61728,-0.065476,-0.088181,0.035485,0.466155,0.012005,0.054157,-0.0042,Background
40,1.414214,9.949874,-10,-24,-3,-17,0.785398,19600,196,40.038761,1.313586,9.591242,-9.899582,-18.48357,-3.343363,-16.455801,0.79181,16850.025391,171.936005,40.165405,1.131518,7.023156,-8.098221,0.114185,-4.063235,-12.133206,0.847892,4270.937988,65.124443,-0.126644,40.074238,0.846239,2.023638,-2.035652,-0.954801,-0.624705,-3.446599,0.721437,32.998055,7.963082,-0.035477,0.091167,40.05127,0.413753,0.767089,0.499382,-0.171197,0.982645,0.016119,-0.060045,0.232966,0.934171,-0.012508,0.114136,0.022968,Background
41,0,11.661903,-16,60,-14,-18,0,4096,16,40.844967,0.124636,10.222962,-14.058601,46.547249,-12.36632,-15.750883,0.059823,2264.068359,11.455269,40.254616,0.644698,4.565394,-6.144218,7.579957,-4.781171,-7.507266,0.662949,280.553101,7.431591,0.590351,40.102509,0.614687,2.017096,-1.672531,-1.36766,-0.234824,-3.110238,0.500111,23.12858,8.268002,0.742458,0.152107,40.09042,0.493234,0.9888,0.708229,-0.243164,1.315321,0.101137,-0.083529,0.739464,1.474244,0.754547,0.164196,0.012089,Background
40,2,4.472136,-4,-4,-1.171573,-6.828427,0.392699,512,32,40.037132,1.730821,3.862651,-3.040474,-4.828003,-0.36856,-5.712388,0.421538,263.98996,28.556492,40.119408,0.723518,2.77654,1.041328,-4.980102,3.332876,-1.25022,0.461135,22.776836,21.00477,-0.082275,40.120335,0.502483,2.546633,0.088562,-3.69054,2.01015,-1.833026,0.258733,0.115845,14.770004,-0.083202,-0.000927,40.144512,0.605911,1.139992,0.870918,-0.287244,1.561475,0.180362,-0.133928,1.446816,1.907474,-0.10738,-0.025105,-0.024178,Background
40,0,15.748015,20,68,25.656855,14.343145,0.392699,51200,128,40.000015,0.007307,14.651766,18.484375,55.72435,23.933567,13.035184,0.40453,40582.015625,118.774734,40.033131,0.301836,8.517147,9.955894,9.107738,13.91471,5.997079,0.409508,6213.711914,62.688885,-0.033115,40.166325,0.659649,3.062211,1.328178,-4.040713,3.445187,-0.788831,0.16459,31.624104,17.926908,-0.166309,-0.133194,40.21595,0.741485,1.188162,0.961227,-0.285569,1.679948,0.242507,-0.206705,1.909115,2.066235,-0.215935,-0.182819,-0.049625,Background
40,2,14.96663,20,80,24.472136,15.527864,1.017222,32000,80,40.003269,1.959489,13.615361,18.222557,66.257385,22.316212,14.128902,0.987385,22258.767578,67.032043,40.129814,1.570502,6.28049,8.205917,11.107727,10.598937,5.812898,0.738857,1542.434448,22.906168,-0.126545,40.26416,0.947231,2.012655,0.868736,-1.711401,2.247169,-0.509696,0.130607,5.735972,7.600307,-0.260891,-0.134346,40.305302,0.883692,1.13305,0.976433,-0.245722,1.672189,0.280676,-0.307414,1.846117,1.936308,-0.302032,-0.175488,-0.041142,Background
40,2.828427,18.220867,4,-176,17.416409,-9.416408,1.338973,11520,720,40.077522,2.657648,16.140442,3.150597,-138.350525,15.017866,-8.716673,1.348214,5591.743164,563.328369,40.365444,1.700543,5.710594,-0.004364,-17.494621,4.178294,-4.187022,1.381985,0.001333,69.978508,-0.287922,40.394436,1.040454,0.360684,-0.367493,0.002412,-0.19043,-0.544555,-0.032814,0.016936,0.125405,-0.316914,-0.028992,40.411144,1.01767,1.018294,0.942245,-0.201728,1.593156,0.291334,-0.443218,1.504636,1.694741,-0.333622,-0.0457,-0.016708,Background
40,2.828427,15.066519,-14,-16,-5.937742,-22.062258,-1.508619,50960,260,39.959606,2.655195,13.279769,-11.56395,-21.933084,-4.12323,-19.004669,-1.495721,29614.357422,221.45726,39.737984,1.603098,5.671749,-0.035759,-17.065472,4.095317,-4.166835,-1.397766,0.087288,68.263161,0.221622,39.693134,0.427598,3.733739,4.675644,3.687901,6.008877,3.342411,-1.277371,155.437241,7.110043,0.266472,0.044849,39.83971,0.059379,0.525818,0.667732,0.062616,0.888754,0.446711,-0.943111,0.087123,0.195402,0.119896,-0.101727,-0.146576,Background
39,4.24264,14.56022,20,92,22.828426,17.171574,-0.392699,12800,32,39.079151,3.792965,13.867428,19.034058,82.528175,21.870544,16.197571,-0.449785,11659.62207,32.182644,39.434319,1.559413,10.163627,13.883537,41.559731,16.458109,11.308965,-0.679195,5110.583984,26.513695,-0.355167,39.654591,0.129201,5.163694,7.127853,11.573642,8.189895,6.065812,-0.960422,229.224045,4.511725,-0.575439,-0.220272,39.849419,0.101172,0.56421,0.687668,0.039525,0.968197,0.407138,-0.8868,0.148859,0.314787,-0.770267,-0.4151,-0.194828,Background
39,3.162278,27.184555,38,348,41.605553,34.394447,-0.491397,75088,52,39.04203,2.74004,25.315313,35.376472,301.147552,38.800819,31.952126,-0.501484,58700.84375,46.904583,39.341228,0.961692,15.468124,21.558708,109.893333,24.068916,19.0485,-0.632265,11714.53125,25.204578,-0.299198,39.67812,0.471265,5.343936,7.250786,11.327094,8.598517,5.903055,-1.04727,381.976624,7.265519,-0.636089,-0.336891,39.86433,0.147526,0.540112,0.576271,-0.035323,0.920284,0.232258,-0.91117,0.157204,0.473381,-0.8223,-0.523102,-0.186211,Background
39,3.162278,18.547237,20,20,28.944271,11.055728,-1.338973,128000,320,39.116283,2.984659,17.336554,18.810959,20.250996,27.070017,10.551901,-1.346839,96547.921875,272.848175,39.564541,1.974328,11.189115,12.445152,12.836067,17.532822,7.357482,-1.368434,16036.083008,103.537544,-0.448257,39.768681,0.768963,4.476078,4.35643,-1.274302,6.809779,1.903081,-1.310238,456.920044,24.075689,-0.652397,-0.20414,39.882847,0.186752,0.499756,0.383904,-0.120245,0.78025,-0.012443,-0.962875,0.092609,0.628362,-0.766563,-0.318306,-0.114166,Background
40,2,19.874607,-2,-196,12.035668,-16.035669,-1.535143,3152,788,39.962879,1.880728,19.070118,-1.612442,-181.146912,11.870767,-15.095651,-1.529717,1890.665405,727.187622,39.8694,1.242453,14.016853,0.098991,-99.079193,10.052968,-9.854985,-1.505192,3.883721,396.326569,0.093479,39.86459,0.624086,5.243656,1.078285,-13.826224,4.835531,-2.678961,-1.415462,65.654816,56.467594,0.098289,0.00481,39.902206,0.217849,0.476354,0.19838,-0.165449,0.617053,-0.220294,-1.005942,0.027593,0.701149,0.060673,-0.032806,-0.037617,Background
40,1.414214,20.273134,-6,-188,8.035668,-20.035669,1.535143,28368,788,39.998371,1.249969,19.64645,-4.985741,-180.730988,8.687057,-18.658539,1.549575,18588.0625,747.781555,39.932228,0.638526,14.992219,-0.749542,-112.491783,9.863292,-11.362376,-1.529172,253.113281,450.528961,0.066143,39.894901,0.51844,5.321269,0.78717,-14.307195,4.590078,-3.015737,-1.443442,35.845036,57.848419,0.10347,0.037327,39.919914,0.246398,0.436419,0.096924,-0.151639,0.489336,-0.295489,-1.021174,0.005786,0.61595,0.078457,0.012314,-0.025013,Background
40,3.162278,19.078785,16,-72,27.661903,4.338096,-1.300587,139264,544,39.924118,2.894103,18.258787,15.728172,-57.250008,26.641186,4.815159,-1.315254,117843.570313,476.375458,39.714226,1.748971,12.948168,12.259132,-11.568758,19.26915,5.249115,-1.39594,29540.484375,196.561356,0.209892,39.85339,0.723512,4.328894,3.736786,-2.668596,6.218617,1.254954,-1.417448,344.033722,24.637951,0.070728,-0.139164,39.935062,0.275974,0.34866,0.108665,-0.097142,0.425042,-0.207711,-0.988079,0.004728,0.400376,-0.010944,-0.220837,-0.081673,Background
39,2.828427,34.219879,46,432,55.848858,36.151142,-0.99451,821008,388,39.07753,2.554983,31.703661,42.746399,378.909851,51.572712,33.920086,-1.000845,569400.125,311.615112,39.430801,1.445103,18.565012,25.443611,145.481522,29.488708,21.398514,-1.065101,42371.675781,65.451279,-0.353271,39.805195,0.75646,4.898076,6.614037,9.726058,7.714179,5.513895,-1.309171,211.782745,4.841249,-0.727665,-0.374393,39.948719,0.305518,0.267076,0.211441,-0.037097,0.431154,-0.008272,-0.845844,0.008633,0.193095,-0.871189,-0.517918,-0.143524,Background
39,4.24264,28.84441,40,384,44,36,1.570796,102400,64,39.079159,3.857033,26.828959,37.218094,332.639832,40.913605,33.522583,-1.525081,75668.914063,54.627239,39.471706,2.155066,16.028084,22.264595,118.717072,24.547352,19.981838,-1.300669,10332.578125,20.843906,-0.392548,39.816059,0.864039,4.540662,6.299561,9.49907,6.949211,5.64991,-1.363136,66.99456,1.688181,-0.7369,-0.344353,39.963493,0.335112,0.328814,0.360817,-0.000534,0.542699,0.178935,-0.495265,0.017227,0.132324,-0.884335,-0.491787,-0.147434,Background
40,3.162278,13.076696,6,-80,15.433981,-3.433981,1.291497,12816,356,39.961246,3.064099,12.285892,6.209686,-65.592606,14.883363,-2.46399,1.309042,11603.947266,300.930664,39.823582,2.389694,7.781749,6.019257,-13.122414,10.72885,1.309662,1.421452,3214.494385,88.721107,0.137665,39.88612,0.987391,2.699366,3.251625,1.638283,4.254114,2.249136,1.521035,42.503029,4.019934,0.075127,-0.062538,39.982681,0.370746,0.511876,0.521042,-0.00136,0.78416,0.257924,-0.216487,0.075181,0.276925,-0.021435,-0.1591,-0.096561,Background
40,1.414214,14.142136,-12,-28,-4,-20,1.570796,36864,256,40.001633,1.465432,13.132115,-10.895004,-26.947044,-3.370224,-18.419785,1.545681,26884.53125,226.489288,40.030998,1.491125,7.578945,-5.053261,-16.898405,-0.228091,-9.878431,1.426264,2378.092041,93.129066,-0.029366,39.964195,0.911822,1.513381,0.459244,-1.115381,1.540034,-0.621546,1.386689,0.985438,4.67243,0.037437,0.066803,40.009747,0.422941,0.722574,0.67263,-0.040091,1.064037,0.281224,-0.132449,0.277249,0.612797,-0.008114,0.021252,-0.045551,Background
40,3.162278,4,-4,0,-2,-6,1.570796,256,16,40.035496,2.79146,3.820709,-3.922356,0.332693,-2.047915,-5.796796,1.477204,216.220596,14.054103,40.066288,1.24437,3.102828,-3.101257,-1.200751,-1.202521,-4.999994,1.094858,138.696335,14.4208,-0.030792,40.015049,0.773958,0.574958,-0.149445,-0.309607,0.411974,-0.710863,0.843379,0.028157,1.260761,0.020447,0.051239,40.048046,0.500574,0.914048,0.801132,-0.105015,1.316368,0.285896,-0.125436,0.681524,1.061873,-0.01255,0.018242,-0.032997,Background
40,2,11.313708,8,-64,16.944271,-0.944272,0.553574,20480,320,39.966141,1.764179,10.260887,7.127678,-52.989632,15.232651,-0.977295,0.543679,13349.323242,262.762329,39.990749,0.777425,5.450387,2.874161,-16.320408,7.162005,-1.413684,0.447586,607.519348,73.542435,-0.024609,40.054489,0.719102,1.981693,0.642822,-1.957082,2.078227,-0.792583,0.228225,3.405576,8.241548,-0.088348,-0.06374,40.100483,0.604651,1.046319,0.886787,-0.170126,1.492365,0.28121,-0.149597,1.153555,1.466896,-0.134342,-0.109734,-0.045994,Background
40,1.414214,9.949874,6,-56,14.062258,-2.062258,0.525825,9360,260,40.0355,1.306868,9.607613,5.683296,-50.250042,13.320377,-1.953785,0.492465,7535.557129,233.300018,40.083454,0.928336,7.480689,3.599113,-26.256332,9.030019,-1.831792,0.301853,1528.25415,117.978943,-0.047955,40.12299,0.858733,3.029445,0.788826,-4.449234,2.934705,-1.357053,0.138252,11.46127,18.419182,-0.08749,-0.039536,40.168987,0.726855,1.084523,0.91021,-0.203287,1.55084,0.26958,-0.194206,1.360058,1.641628,-0.133488,-0.085533,-0.045998,Background
