@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_9_ 10_0' numeric
@attribute 'Kuwahara_9_ 10_1' numeric
@attribute 'Kuwahara_9_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Hessian_6.0 numeric
@attribute Hessian_Trace_6.0 numeric
@attribute Hessian_Determinant_6.0 numeric
@attribute Hessian_Eigenvalue_1_6.0 numeric
@attribute Hessian_Eigenvalue_2_6.0 numeric
@attribute Hessian_Orientation_6.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_6.0 numeric
@attribute Hessian_12.0 numeric
@attribute Hessian_Trace_12.0 numeric
@attribute Hessian_Determinant_12.0 numeric
@attribute Hessian_Eigenvalue_1_12.0 numeric
@attribute Hessian_Eigenvalue_2_12.0 numeric
@attribute Hessian_Orientation_12.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_12.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_12.0 numeric
@attribute Difference_of_gaussians_12.0_6.0 numeric
@attribute Membrane_projections_0_9_1 numeric
@attribute Membrane_projections_1_9_1 numeric
@attribute Membrane_projections_2_9_1 numeric
@attribute Membrane_projections_3_9_1 numeric
@attribute Membrane_projections_4_9_1 numeric
@attribute Membrane_projections_5_9_1 numeric
@attribute class {cell,back}

@data
11,251,255,255,255,255,11.722222,11.722222,11.722222,-0.452681,-0.518618,-0.483138,-0.498837,-0.483654,-0.496838,0.341869,-0.195444,0.317555,-0.071825,0.310492,-0.023641,-0.462783,-0.507104,-0.164825,-0.733801,-0.472297,-0.508993,-0.141032,-0.792804,-0.466326,-0.50119,-0.129767,-0.357272,-0.45674,-0.488407,-0.116305,-0.298786,0.287931,-0.047308,0.487053,-0.176351,0.31475,-0.067793,0.546493,-0.28163,0.241971,-0.019292,0.144423,-0.002396,0.221182,-0.00895,0.162948,-0.007453,3.689371,4.650824,2.730693,6.286931,3.014716,0.67894,231.602539,10.707389,3.577275,4.627668,3.544427,5.972808,3.282528,0.583307,154.995636,7.237607,-0.638095,10.990784,11.578947,10.625,109.907837,0.359043,10.888889,back
11,255,255,255,255,255,10.681818,10.681818,10.681818,-0.463888,-0.518706,-0.495832,-0.511618,-0.495986,-0.509917,0.325273,-0.256468,0.193663,-0.0456,0.199516,-0.000135,-0.47364,-0.52282,-0.1681,-0.645138,-0.476418,-0.519026,-0.098309,-0.588151,-0.47415,-0.512316,-0.137841,-0.386275,-0.469064,-0.503281,-0.13374,-0.34769,0.151918,-0.019441,0.297469,-0.394332,0.145365,-0.084559,0.295595,-0.54895,0.217399,-0.013103,0.119551,0.008046,0.189451,-0.000918,0.105444,0.000891,3.816719,4.782188,2.892191,6.463004,3.101373,0.61728,258.436249,11.300563,3.282975,4.213202,2.81927,5.485403,2.941,0.569328,114.920151,6.473986,-0.594174,10.70692,11.210526,10.3125,107.069199,0.351865,10.666666,back
11,255,255,255,255,255,11.055555,11.055555,11.055555,-0.470642,-0.509091,-0.506609,-0.519055,-0.50753,-0.519385,0.281624,-0.118557,0.146337,0.003743,0.200237,0.024163,-0.485847,-0.52098,-0.182762,-0.519183,-0.473854,-0.505871,0.010831,-0.319366,-0.480713,-0.518895,-0.145067,-0.378189,-0.478671,-0.513009,-0.142481,-0.353486,0.118633,0.018728,0.213429,-0.174989,0.119067,-0.006051,0.172305,-0.125427,0.188532,-0.00683,0.086613,-0.021118,0.151737,0.005187,0.05521,-0.017584,3.647105,4.532213,2.562418,6.136215,2.928212,0.5676,211.392776,10.291282,3.007897,3.833908,2.266074,5.020769,2.647047,0.550197,82.82148,5.634555,-0.542869,10.377989,10.882353,9.944445,103.779892,0.307247,10.363971,back
10,255,255,255,255,255,10.5,10.5,10.5,-0.501183,-0.541076,-0.517809,-0.528485,-0.518329,-0.528283,0.403342,0.021605,0.215088,0.03468,0.224242,0.042699,-0.501555,-0.522294,-0.267596,-0.524309,-0.501674,-0.521154,-0.266458,-0.498505,-0.486175,-0.522994,-0.149773,-0.347609,-0.483173,-0.516892,-0.144825,-0.319468,0.143344,0.000383,0.47528,0.006403,0.16952,-0.042104,0.682772,-0.021138,0.158309,0.000365,0.041897,-0.071036,0.115613,0.010581,0.012745,-0.054256,3.141324,3.842646,1.672144,5.26368,2.421612,0.534964,119.269531,8.077349,2.751737,3.486969,1.842029,4.581368,2.39257,0.525801,58.251575,4.790838,-0.48126,10.003208,10.294118,9.75,100.032082,0.188301,9.970589,back
12,230,255,255,255,255,13.166667,13.166667,13.166667,-0.44483,-0.463607,-0.43371,-0.442077,-0.43022,-0.437856,0.512537,-0.049293,0.346948,-0.038675,0.378272,-0.032383,-0.425356,-0.447763,-0.286878,-0.577909,-0.434882,-0.462423,-0.421697,-0.617035,-0.43247,-0.446538,-0.156266,-0.260746,-0.429361,-0.438382,-0.124844,-0.205071,0.288849,-0.035257,0.416547,-0.062676,0.308216,-0.042779,0.538251,-0.098687,0.315723,-0.014175,0.123007,-0.089159,0.263928,-0.015412,0.119932,-0.094488,4.494263,6.29117,9.507047,6.913793,5.668547,0.903782,61.372356,1.550636,4.818936,6.485886,8.903745,7.755898,5.215873,0.465199,271.403168,6.451733,-0.900577,12.684557,13.210526,12.333333,126.845566,0.312602,12.555555,back
11,234,255,255,255,255,12.277778,13.277778,13.277778,-0.475952,-0.496822,-0.45235,-0.459171,-0.446621,-0.454432,0.274615,-0.207486,0.259185,-0.064029,0.29607,-0.040234,-0.446288,-0.454426,-0.379695,-0.575629,-0.453092,-0.467191,-0.490462,-0.618574,-0.442673,-0.459277,-0.168225,-0.261036,-0.437804,-0.449481,-0.134413,-0.200049,0.239946,-0.045477,0.303586,-0.302396,0.212134,-0.100877,0.281949,-0.388238,0.293889,-0.014266,0.169367,-0.084444,0.253697,-0.020057,0.139492,-0.094569,4.038716,5.57786,7.040889,6.436488,4.719232,0.863249,91.749756,2.948966,4.410972,5.889278,7.033933,7.168718,4.609838,0.499989,227.103622,6.547868,-0.808158,12.211015,12.789474,11.8125,122.110146,0.340048,12.145425,back
12,240,255,255,255,255,12.388889,12.388889,12.388889,-0.422552,-0.494968,-0.459036,-0.475258,-0.46058,-0.469506,0.247453,-0.218355,0.254016,-0.073028,0.299237,-0.050065,-0.445185,-0.471679,-0.144672,-0.521235,-0.441875,-0.462867,-0.059735,-0.523094,-0.453188,-0.473641,-0.159896,-0.272956,-0.446387,-0.461706,-0.123297,-0.225184,0.254622,-0.043584,0.282508,-0.273707,0.231587,-0.094331,0.321632,-0.327969,0.27162,-0.013094,0.178643,-0.07577,0.241163,-0.016166,0.149759,-0.080529,3.804643,5.132961,5.29464,6.269703,3.996219,0.828278,136.182053,5.168731,4.035746,5.342253,5.529524,6.609293,4.075212,0.519778,183.269394,6.421568,-0.732362,11.809258,12.315789,11.3125,118.092575,0.33875,11.797386,back
11,244,255,255,255,255,11.722222,11.722222,11.722222,-0.467946,-0.510313,-0.475425,-0.49012,-0.475612,-0.485125,0.54201,-0.112421,0.367404,-0.064531,0.323993,-0.053806,-0.462072,-0.493063,-0.223412,-0.568628,-0.468451,-0.492401,-0.175609,-0.570608,-0.464634,-0.488891,-0.153266,-0.337064,-0.455484,-0.476877,-0.12018,-0.275583,0.298028,-0.034836,0.693683,-0.145532,0.341791,-0.013694,0.806667,-0.122159,0.247049,-0.010924,0.146332,-0.064523,0.22296,-0.00539,0.145638,-0.056686,3.753624,4.953466,4.313586,6.30277,3.604162,0.775875,178.689056,7.282484,3.689864,4.842463,4.34071,6.076015,3.608911,0.528057,142.727432,6.086602,-0.671014,11.294927,11.789474,10.947369,112.949265,0.334671,11.138889,back
10,248,255,255,255,255,10.5,10.5,10.5,-0.526071,-0.541299,-0.495882,-0.504317,-0.489912,-0.499946,0.392791,-0.0875,0.286727,-0.052429,0.279304,-0.048331,-0.487715,-0.515655,-0.456695,-0.73985,-0.510864,-0.540931,-0.576222,-0.882258,-0.473668,-0.501402,-0.149106,-0.376803,-0.465985,-0.491359,-0.135469,-0.320668,0.24795,-0.029759,0.44723,-0.170056,0.252921,-0.008414,0.542694,-0.176831,0.226826,-0.008598,0.110437,-0.052358,0.197564,0.00618,0.11074,-0.034982,3.751483,4.892031,3.931715,6.324258,3.459803,0.702129,196.364212,8.205102,3.370499,4.386774,3.413851,5.568762,3.204786,0.526918,107.541595,5.58838,-0.618108,10.853473,11.411765,10.5,108.534729,0.346772,10.704679,back
9,251,255,255,255,255,9.944445,10.055555,10.055555,-0.529678,-0.569203,-0.505567,-0.515767,-0.500746,-0.511247,0.10165,-0.224754,0.08838,-0.040985,0.188124,-0.03601,-0.492741,-0.520725,-0.395887,-0.606696,-0.512149,-0.539238,-0.553014,-0.74764,-0.480318,-0.509835,-0.146439,-0.377345,-0.476048,-0.50277,-0.141603,-0.342344,0.115218,-0.023743,0.090928,-0.432997,0.044879,-0.03805,0.139932,-0.587237,0.203656,-0.006268,0.108527,-0.040417,0.166266,0.01366,0.077985,-0.021435,3.620251,4.68689,3.585288,6.067631,3.306149,0.613618,167.515045,7.625782,3.075369,3.971535,2.696743,5.088016,2.855054,0.517532,78.646477,4.986118,-0.565236,10.626516,11.157895,10.388889,106.26516,0.282263,10.486842,back
10,255,255,255,255,255,10.166667,10.5,11.055555,-0.470472,-0.550432,-0.510248,-0.521446,-0.510633,-0.519483,-0.026621,-0.188244,0.106214,-0.02582,0.196359,-0.019744,-0.492278,-0.514905,-0.221297,-0.531382,-0.489197,-0.509971,-0.104231,-0.459733,-0.485764,-0.515709,-0.144963,-0.350446,-0.483023,-0.509395,-0.139023,-0.325527,0.094914,-0.002586,0.013629,-0.271297,0.022767,0.002575,-0.021553,-0.31488,0.177419,-0.004229,0.081907,-0.06307,0.133214,0.014578,0.046356,-0.055282,3.247332,4.152952,2.788747,5.387053,2.918851,0.516864,105.069206,6.092024,2.802636,3.5928,2.142122,4.6344,2.5512,0.500502,56.018101,4.339725,-0.50608,10.360382,10.789474,10.157895,103.603821,0.220318,10.263889,back
10,255,255,255,255,255,10.5,10.5,10.5,-0.510107,-0.523198,-0.517059,-0.524718,-0.519732,-0.529019,0.321397,-0.146649,0.20617,-0.056153,0.217208,-0.016558,-0.494833,-0.517628,-0.197837,-0.462388,-0.48522,-0.514518,-0.225057,-0.432527,-0.489915,-0.519243,-0.143497,-0.337141,-0.482749,-0.511316,-0.132722,-0.288115,0.124195,-0.025162,0.469437,-0.188447,0.123413,-0.039691,0.44902,-0.139041,0.150297,-0.001662,0.042354,-0.085545,0.103986,0.007064,0.013063,-0.088028,2.655377,3.296211,1.598688,4.35336,2.239062,0.418616,48.569378,4.470257,2.551528,3.247503,1.710954,4.209592,2.285414,0.475939,39.047195,3.702462,-0.439529,10.070612,10.473684,9.764706,100.706123,0.223587,10.027778,back
11,232,255,255,255,255,12.388889,12.388889,12.388889,-0.471711,-0.506389,-0.45794,-0.463906,-0.452363,-0.456706,0.221681,-0.175653,0.205734,-0.051729,0.28523,-0.059607,-0.45148,-0.463307,-0.343039,-0.597242,-0.457559,-0.474689,-0.40653,-0.583205,-0.451066,-0.462971,-0.228829,-0.275059,-0.450043,-0.454833,-0.195819,-0.245618,0.216578,0.018387,0.250368,-0.286249,0.164191,0.020268,0.304782,-0.290563,0.28329,0.022977,0.173932,-0.07472,0.247806,0.013515,0.141167,-0.085104,4.560786,6.386465,9.834525,6.988303,5.784627,0.965696,59.09362,1.448837,4.217414,5.553068,6.144462,6.80394,4.302197,0.385899,192.997421,6.258719,-0.788379,12.094544,12.684211,11.6875,120.945442,0.296718,12,back
12,238,255,255,255,255,12.388889,12.388889,12.388889,-0.440276,-0.483275,-0.46592,-0.477136,-0.466098,-0.472343,0.165697,-0.164982,0.226542,-0.070238,0.299308,-0.055739,-0.455967,-0.478993,-0.21775,-0.483268,-0.450504,-0.469294,-0.166925,-0.450418,-0.460413,-0.476702,-0.214026,-0.31488,-0.459641,-0.467143,-0.169479,-0.272554,0.220157,0.002266,0.261072,-0.355531,0.168849,0.00613,0.236689,-0.284043,0.256768,0.018283,0.151454,-0.077484,0.226182,0.013997,0.113702,-0.076508,4.262123,5.883532,7.832541,6.789867,4.977196,0.891264,113.740356,3.285779,3.82986,5.014055,4.83725,6.217358,3.810753,0.418455,145.608871,5.791748,-0.713925,11.713545,12.157895,11.315789,117.135452,0.301888,11.826389,back
11,242,255,255,255,255,11.722222,11.722222,11.722222,-0.460706,-0.504577,-0.47749,-0.490569,-0.478464,-0.488105,0.467441,-0.200102,0.320354,-0.088768,0.301025,-0.053796,-0.465063,-0.495577,-0.180065,-0.527996,-0.46489,-0.491333,-0.153603,-0.525078,-0.470645,-0.489203,-0.212539,-0.360074,-0.466742,-0.479489,-0.154852,-0.297192,0.250342,-0.016892,0.564231,-0.325668,0.267504,-0.025347,0.622895,-0.335694,0.232802,0.014743,0.111584,-0.077351,0.202136,0.02199,0.08616,-0.058076,4.009783,5.457945,6.273402,6.541406,4.374484,0.831351,139.876648,4.695555,3.477903,4.524067,3.796705,5.673018,3.375115,0.437604,108.074089,5.28036,-0.648306,11.228128,11.578947,10.882353,112.281288,0.281346,11.28125,back
10,246,255,255,255,255,11.166667,11.166667,11.166667,-0.515046,-0.536176,-0.497538,-0.505061,-0.493886,-0.501917,0.365355,-0.262334,0.271126,-0.097987,0.286213,-0.052824,-0.48893,-0.512633,-0.395665,-0.707757,-0.497008,-0.520537,-0.465715,-0.801627,-0.480099,-0.499358,-0.201593,-0.372501,-0.474575,-0.490024,-0.158462,-0.3097,0.217524,-0.029577,0.518079,-0.356359,0.220845,-0.077184,0.552024,-0.385371,0.21292,0.011633,0.098015,-0.074961,0.175805,0.016679,0.075764,-0.041753,3.729886,5.05402,5.251101,6.119233,3.988807,0.74957,115.932831,4.538711,3.157341,4.079243,2.979338,5.165851,2.992634,0.444903,78.589607,4.72287,-0.588058,10.822458,11.210526,10.526316,108.224586,0.252555,10.8125,back
10,251,255,255,255,255,10.5,10.5,10.5,-0.494999,-0.536827,-0.505026,-0.513085,-0.505365,-0.511359,0.140622,-0.410719,0.117876,-0.091628,0.209768,-0.05226,-0.491885,-0.513915,-0.310976,-0.653196,-0.500732,-0.519396,-0.331649,-0.682452,-0.48501,-0.506751,-0.189255,-0.346565,-0.481551,-0.498132,-0.168845,-0.306366,0.130636,-0.029861,0.091159,-0.430368,0.089419,-0.063712,0.269307,-0.737767,0.192085,0.00855,0.111955,-0.071313,0.148387,0.00473,0.064379,-0.042606,3.343896,4.537699,4.346321,5.432884,3.642513,0.6196,66.002029,3.205428,2.864885,3.675505,2.341945,4.693045,2.657964,0.441387,55.949638,4.141554,-0.528441,10.572401,10.894737,10.315789,105.724014,0.182461,10.555555,back
12,255,255,255,255,255,10.722222,10.722222,10.722222,-0.453557,-0.490489,-0.50901,-0.51808,-0.514457,-0.519302,0.083035,-0.14439,0.118173,-0.074238,0.199034,-0.051212,-0.491053,-0.513574,-0.223289,-0.512592,-0.478864,-0.499146,-0.013021,-0.352516,-0.488671,-0.511483,-0.175669,-0.31565,-0.483099,-0.503206,-0.155178,-0.284022,0.099249,-0.021816,0.046646,-0.29981,0.06171,-0.02011,0.044711,-0.261144,0.16989,0.004961,0.092918,-0.085342,0.122311,-0.000174,0.043139,-0.082253,2.836022,3.819035,3.132576,4.535749,3.10232,0.412196,29.968153,2.054721,2.598104,3.308815,1.84491,4.253354,2.364276,0.427681,39.070118,3.568615,-0.466029,10.379396,10.684211,10.105263,103.793961,0.205178,10.388889,back
12,236,255,255,255,255,12.388889,12.388889,12.388889,-0.429695,-0.468574,-0.464367,-0.475457,-0.466053,-0.474435,0.113871,-0.161041,0.205745,-0.018268,0.290858,0.012198,-0.451517,-0.474993,0.000369,-0.428293,-0.436171,-0.462177,0.00244,-0.350323,-0.458402,-0.479423,-0.228133,-0.338278,-0.462619,-0.472915,-0.206143,-0.299039,0.197687,0.013829,0.149783,-0.299386,0.13421,-0.013444,0.021804,-0.263624,0.242001,-0.014804,0.121592,-0.029224,0.21103,0.000394,0.065784,-0.043895,4.437405,6.214399,9.28267,6.824334,5.604465,0.864195,57.467796,1.48808,3.637344,4.612652,3.747437,5.866327,3.358977,0.316964,133.761612,6.286807,-0.67146,11.647972,12,11.210526,116.479721,0.268959,11.677084,back
12,241,255,255,255,255,11.722222,11.722222,11.722222,-0.432654,-0.473454,-0.476478,-0.490167,-0.479777,-0.489153,0.279871,-0.128685,0.265478,-0.028122,0.275169,0.014393,-0.459827,-0.491967,-0.00524,-0.499648,-0.434362,-0.467456,0.092448,-0.318003,-0.46819,-0.489896,-0.218301,-0.359422,-0.469062,-0.481322,-0.188065,-0.29408,0.203903,0.003241,0.392653,-0.105471,0.185323,0.003047,0.22982,-0.165938,0.219483,-0.011336,0.073854,-0.03995,0.184371,-0.007984,0.04487,-0.03109,4.001264,5.560997,7.191903,6.295346,4.826648,0.84833,66.706909,2.157076,3.27852,4.144434,2.945515,5.305713,2.983155,0.341293,92.653824,5.394273,-0.603402,11.200574,11.526316,10.789474,112.005737,0.257401,11.270221,back
11,245,255,255,255,255,11.166667,11.166667,11.166667,-0.451635,-0.514172,-0.488075,-0.504066,-0.491969,-0.502973,0.329867,-0.16435,0.250376,-0.022229,0.279869,0.018823,-0.468408,-0.505419,-0.034079,-0.643137,-0.455429,-0.485227,0.045093,-0.525274,-0.475572,-0.497566,-0.225809,-0.345729,-0.475225,-0.488212,-0.190349,-0.274658,0.196898,-0.002961,0.415722,-0.138204,0.180604,-0.052817,0.491192,-0.204513,0.20045,-0.008234,0.086972,-0.054205,0.160825,-0.017886,0.053144,-0.032924,3.514541,4.890501,5.586112,5.517508,4.263494,0.80054,37.610703,1.572551,2.956497,3.721388,2.310545,4.794531,2.648245,0.353878,63.7948,4.606546,-0.539251,10.851625,11.157895,10.578947,108.516258,0.198321,10.847426,back
11,250,255,255,255,255,10.5,10.5,10.5,-0.456591,-0.513304,-0.498111,-0.510997,-0.502803,-0.510453,0.220243,-0.096408,0.200546,0.003051,0.235589,0.024663,-0.477496,-0.50851,-0.0852,-0.559049,-0.472377,-0.497655,-0.021466,-0.525157,-0.480851,-0.502916,-0.226489,-0.315771,-0.480183,-0.494855,-0.203897,-0.255506,0.160086,0.005031,0.352229,-0.347101,0.145347,-0.040133,0.218038,-0.237719,0.187474,-0.005016,0.112399,-0.077582,0.14031,-0.022285,0.061083,-0.061438,3.00157,4.212168,4.311642,4.564229,3.860106,0.612149,8.796466,0.495789,2.667113,3.33939,1.81193,4.327292,2.351487,0.354744,43.533379,3.903805,-0.478474,10.589611,10.842105,10.263158,105.896111,0.163137,10.599672,back
78,207,255,255,255,255,80.772728,80.772728,81.055557,1.645144,1.515924,1.76695,1.686076,1.915928,1.804757,0.948255,0.036821,1.909068,-0.1183,2.66942,-0.342985,1.6437,1.326672,1.276054,0.115911,1.518776,1.25519,0.837228,0.009838,1.661783,1.236359,0.545939,-0.955288,1.386052,1.044008,0.03327,-1.279453,1.872829,-0.222087,0.825101,-1.348294,1.191572,-0.242643,0.524625,-0.980776,2.655553,-0.450332,1.698897,-1.654806,1.907604,-0.432392,1.009141,-1.034403,46.864037,61.38858,748.005615,75.32177,47.455391,1.231978,2926417.75,776.535217,10.174842,12.266083,9.426147,17.575325,6.956841,0.816789,16964.333984,112.752197,-3.852463,82.627953,87.052635,79.555557,826.279541,2.674966,82.410133,back
77,210,255,255,255,255,79.944443,79.944443,79.944443,1.64078,1.478648,1.695358,1.601746,1.830198,1.702729,0.849672,-0.108249,1.603517,-0.066356,2.404161,-0.334001,1.653787,1.288018,1.928287,0.187463,1.547772,1.243759,1.833494,0.25552,1.63746,1.199762,0.90877,-0.918151,1.329515,0.983569,0.546307,-1.290341,1.524691,-0.149886,0.428026,-0.801667,0.980695,-0.080721,0.570871,-0.987473,2.382444,-0.457278,1.205901,-1.708343,1.604431,-0.386523,0.574841,-1.082116,41.206791,53.258621,483.785858,68.26976,38.247482,1.042279,2556625.5,901.337158,10.239953,11.935699,2.868416,17.658182,6.213216,0.703092,18660.566406,130.987259,-3.471413,79.604507,84.526314,76.368423,796.045105,2.976706,79.037582,back
75,212,255,255,255,255,76.166664,76.166664,76.166664,1.552784,1.422837,1.617881,1.526381,1.746826,1.607152,1.366011,-0.097886,1.534725,0.085147,2.261237,-0.163753,1.635756,1.251361,1.806651,0.214651,1.535083,1.220899,1.593558,0.376586,1.633142,1.178367,1.661617,-0.839882,1.325325,0.950861,1.007655,-1.180647,1.32764,0.01501,1.237154,-0.637862,1.011007,-0.00012,0.985965,-0.674905,2.104236,-0.414607,0.83705,-1.161646,1.324908,-0.228278,0.143736,-0.712147,34.211117,42.186417,183.198196,58.364342,26.008492,0.921168,1863163.125,1046.901001,10.198122,11.092834,-7.512634,17.279545,4.906125,0.616563,18839.291016,153.101517,-2.884941,76.777351,81.789474,73.9375,767.773499,2.822206,76,back
81,208,253,255,255,255,80.772728,80.772728,80.772728,1.775551,1.600415,1.824665,1.789971,1.979378,1.907075,2.363576,-0.522002,2.330522,-0.319818,2.807671,-0.192514,1.64767,1.490893,1.307744,0.315987,1.575221,1.427719,1.276431,0.216317,1.735799,1.378633,0.633464,-1.371767,1.455748,1.157572,-0.100516,-1.377683,2.136035,-0.456128,1.863234,-0.7654,1.902394,-0.323464,1.90124,-0.626914,2.743985,0.061997,1.767219,-1.084946,2.333109,0.173042,1.250626,-1.001782,42.112045,57.035858,739.564819,65.621162,48.450554,1.528148,959107.8125,294.829865,10.622396,13.592285,29.659718,17.65773,9.526841,1.040167,12214.085938,66.111351,-3.734962,84.693474,86.894737,83,846.934753,1.311003,84.375,back
79,210,255,255,255,255,77.409088,77.409088,77.409088,1.678427,1.599156,1.716394,1.695881,1.845301,1.801571,0.510758,-0.370558,1.557504,-0.244198,2.461321,-0.270203,1.537874,1.464462,1.241025,0.626622,1.480698,1.402522,1.174022,0.508981,1.542093,1.347511,0.334553,-0.883622,1.308401,1.131174,-0.346107,-0.990586,1.572978,-0.367234,0.556194,-0.8787,1.104737,-0.193877,0.234715,-0.938622,2.557037,-0.016051,1.402826,-1.148774,1.890041,0.183652,0.692113,-1.051558,39.791008,55.51207,746.995056,60.34967,50.674469,1.349973,288466,93.609467,10.290874,13.452332,30.168976,17.334642,9.570022,0.861574,10910.270508,60.289322,-3.624725,81.367599,84,79.368423,813.676025,1.571731,81.205887,back
79,215,255,255,255,255,78.5,78.5,78.5,1.635649,1.621376,1.641307,1.619531,1.7439,1.694694,0.773361,-0.2907,1.355848,-0.243851,2.277495,-0.324574,1.535272,1.443814,1.578115,1.082754,1.514901,1.423573,1.716347,1.165083,1.477945,1.324148,0.316936,-0.312616,1.255485,1.135986,-0.113661,-0.592128,1.211773,-0.355711,0.603696,-1.054942,0.726096,-0.181963,0.249598,-0.674297,2.285872,-0.090703,0.988529,-1.592605,1.454847,0.08374,0.330922,-1.267306,33.323097,46.675766,524.493958,51.166065,42.185467,0.894946,175708.875,80.651192,9.990551,12.832779,24.212233,16.950766,8.714791,0.697973,11170.470703,67.831284,-3.202652,78.517899,81.578949,76.368423,785.179016,1.902854,78.339867,back
76,216,255,255,255,255,76.166664,76.166664,76.166664,1.593697,1.512317,1.583123,1.543875,1.669042,1.595297,1.092619,-0.423335,1.276566,-0.328157,2.120553,-0.361825,1.564744,1.400859,1.712513,0.936636,1.534634,1.394195,1.70413,1.028633,1.477891,1.231222,0.96012,-0.183057,1.292213,1.132866,0.578657,-0.334127,1.056623,-0.42998,0.962005,-0.791283,0.764529,-0.285434,0.997784,-0.580679,1.984029,-0.134391,0.629469,-1.531853,1.120424,0.080003,0.346237,-1.488088,24.188795,32.893539,228.887955,39.343987,26.44309,0.661651,180078.125,166.433121,9.669235,11.738602,13.274139,16.340183,7.13702,0.578539,11670.970703,84.698212,-2.517738,75.952446,79.315788,73.736839,759.524475,2.046316,75.743469,back
74,218,255,255,255,255,73.055557,73.055557,73.055557,1.507802,1.433097,1.525837,1.474829,1.593507,1.49903,1.087165,-0.722288,1.114928,-0.469595,1.867196,-0.383765,1.563985,1.364664,1.737741,0.704315,1.507181,1.336472,1.522255,0.670003,1.484668,1.183897,1.607819,-0.072095,1.364039,1.164696,1.045674,-0.010395,0.967698,-0.563714,1.082607,-0.93207,0.878839,-0.492921,0.816573,-0.79537,1.707031,-0.136281,0.433993,-1.457583,0.9337,0.048045,0.553228,-1.676687,14.45871,17.016434,18.371952,24.366114,9.666753,0.55996,62565.367188,216.071213,9.276156,10.226303,-0.078037,15.34708,5.105526,0.502499,10969.049805,104.88942,-1.666191,73.730614,77.157898,71.944443,737.306152,1.921591,73.315361,back
